ID,Device ID,Vehicle Type,Trip Duration,Trip Distance,Start Time,End Time,Modified Date,Month,Hour,Day of Week,Council District (Start),Council District (End),Origin Cell ID,Destination Cell ID,Year,Start Latitude,Start Longitude,End Latitude,End Longitude
3448d0bf-6cb7-4077-a896-502aa6c7d85c,145564eb-1861-41ca-9d15-14d7ec0655f9,scooter,2655,6883,02/24/2019 01:30:00 PM,02/24/2019 02:15:00 PM,02/24/2019 08:42:05 PM,2,13,0,5,1,013760,015341,2019,30.262,-97.758,30.278,-97.735
c40938fd-b039-4069-84b1-2b98fb689e67,3f542052-4b26-4df0-9d79-d3e59465f1bd,scooter,1150,3421,02/24/2019 02:00:00 PM,02/24/2019 02:15:00 PM,02/24/2019 08:42:05 PM,2,14,0,5,1,013760,014867,2019,30.262,-97.758,30.272,-97.741
e14ba727-0a87-443d-8678-bfdecf8751e6,3e8d7c91-573a-4b4d-86ba-9a7e98a5f0df,scooter,1006,3445,02/24/2019 02:00:00 PM,02/24/2019 02:15:00 PM,02/24/2019 08:42:05 PM,2,14,0,5,1,013760,014867,2019,30.263,-97.757,30.272,-97.741
8c0e2cf7-ad39-43a7-abfc-d6797f118139,e9fb15de-43fd-4f42-8aad-9a1a2742b22f,scooter,1668,5038,02/24/2019 01:45:00 PM,02/24/2019 02:15:00 PM,02/24/2019 08:42:05 PM,2,13,0,9,9,015344,015019,2019,30.284,-97.733,30.26,-97.738
2e3b4aa1-e9d1-4c50-8536-e6e66770949f,a7e61191-e449-42d6-8844-f00d4264584c,scooter,961,1770,02/24/2019 12:45:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,015017,014865,2019,30.256,-97.74,30.268,-97.741
b780dc8d-60c5-4743-9f47-50baedd9dca5,dc0d78b1-5c2f-4a0a-b5e6-d06cffeda432,scooter,2999,4908,02/24/2019 12:15:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014872,014715,2019,30.286,-97.742,30.286,-97.743
8b4b3cc6-633e-42c9-b202-4c59f483a3b5,65ea9b8d-754f-44c5-907d-6a92a39a2488,scooter,26,0,02/24/2019 01:00:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014384,014384,2019,30.249,-97.75,30.249,-97.75
7eb802fe-5f9a-4535-a603-6651740a279b,c9e04a9e-0afa-47c0-92ec-8f57fbae77a0,scooter,105,0,02/24/2019 01:00:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015022,015022,2019,30.267,-97.739,30.267,-97.74
32c82841-537e-4d6d-bf3a-04913834fdef,c9e04a9e-0afa-47c0-92ec-8f57fbae77a0,scooter,57,0,02/24/2019 01:00:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015022,015022,2019,30.267,-97.74,30.267,-97.739
542c2d44-c462-4db6-93d2-98d0949e6a2f,c2a221fa-14c2-4510-94b0-552f4281377a,scooter,339,1400,02/24/2019 12:45:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014226,013595,2019,30.248,-97.75,30.246,-97.761
dd7f7964-df7c-4f82-8999-a49fcbc67564,9a00f398-4c45-4e67-b0be-271fc6c9d1fd,scooter,913,1947,02/24/2019 12:45:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,5,014544,013445,2019,30.256,-97.746,30.263,-97.763
0efec441-a90a-444a-8f79-a1ebbf4bd88a,d4a107f9-5887-4f53-8a29-5b1cbc5afc65,scooter,924,1947,02/24/2019 12:45:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,5,014544,013445,2019,30.256,-97.746,30.263,-97.763
0b6f94d2-9b80-41bc-9ef8-ccf173deb623,54708ccf-58ab-44f7-9731-f389e411d732,scooter,102,16,02/24/2019 01:00:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015022,015022,2019,30.267,-97.739,30.267,-97.739
94237a7f-659b-450c-8ff7-195443d8aa44,99ccbf9b-432a-4605-b265-7ee67257a051,scooter,125,370,02/24/2019 01:00:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,13,0,1,1,016282,016282,2019,30.267,-97.72,30.267,-97.72
29c7ee0f-b895-4823-8f17-573f0c15642f,5c569f1c-afbf-4caf-93ef-3a639b3b98c6,scooter,460,1190,02/24/2019 12:45:00 PM,02/24/2019 01:00:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014546,014385,2019,30.26,-97.747,30.251,-97.749
db9e57a7-2ff7-4ff0-b0ab-1c547bf50ea9,e67a5fd4-faf3-45c0-ab23-60912bf03b17,scooter,505,1013,02/24/2019 12:45:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014238,014235,2019,30.277,-97.75,30.27,-97.751
8218f0b4-332e-4962-b0bc-d40ebea0dfb0,2c94a2da-7be1-419e-a153-66042080b4f2,scooter,606,2397,02/24/2019 12:45:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,015018,015019,2019,30.258,-97.739,30.261,-97.739
28efc035-6801-45bb-a84c-1724dcc64853,3ce37427-b16e-4618-9bd0-582ff77fdc4c,scooter,3891,3621,02/24/2019 11:45:00 AM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,11,0,9,9,014546,014388,2019,30.259,-97.746,30.259,-97.748
2666a8d7-ca8a-4df4-8434-019d1f8e5139,91e82ad2-4dd2-4fcd-84f0-1c72908649d0,scooter,1049,2655,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013917,014548,2019,30.263,-97.755,30.265,-97.747
aea843a4-736c-431f-ae3b-8d68bd68cdc1,042b9bde-3a3b-404c-a255-90450004a1e8,scooter,1456,3476,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014542,014546,2019,30.251,-97.747,30.259,-97.746
37304ca0-d878-4142-ad16-d398390917ff,1ea25a30-d0a2-4e47-b9ba-09553b2096b4,scooter,438,997,02/24/2019 12:45:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,1,9,014866,014705,2019,30.272,-97.741,30.264,-97.744
e14a7ff1-79d8-4de3-84f4-4d4091204f28,440b8d93-5aa1-46ed-93ce-73d7a85618cb,scooter,719,1979,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,3,3,015792,015799,2019,30.227,-97.727,30.242,-97.728
75eead30-0a27-42e0-a0b6-7f6094267be5,c9f824cf-4bfa-4966-9099-f7552a4c7628,scooter,374,1046,02/24/2019 12:45:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014706,015176,2019,30.266,-97.743,30.26,-97.738
62b780f9-9127-4d13-9bc4-b12627f3316c,9f8620e0-92b8-4d1c-a040-fa927bb9386c,scooter,448,740,02/24/2019 12:45:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014549,014549,2019,30.266,-97.746,30.266,-97.747
8b821269-11fb-4f4c-a0d4-0e7d3fd0cdce,c198c685-1dec-42ee-9735-619d16db3e4c,scooter,574,2204,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,3,3,016908,015806,2019,30.259,-97.711,30.26,-97.728
54a81464-679f-482f-9d2d-cedfa88d6e12,c2a221fa-14c2-4510-94b0-552f4281377a,scooter,1991,5214,02/24/2019 12:15:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014385,014226,2019,30.252,-97.749,30.248,-97.75
1956c0c9-5e0b-4216-8410-144ffb0146c9,75e98efb-63d7-4cf0-9ff9-daf35dfc7e67,scooter,475,901,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014705,014231,2019,30.263,-97.745,30.259,-97.75
cf91d304-0e0b-4187-a15b-7f453420e575,eee0aad9-f89d-4b2f-9a03-0273e9fef955,scooter,329,482,02/24/2019 12:45:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,015019,014863,2019,30.261,-97.738,30.264,-97.741
8f1760a0-431f-41c9-bb16-e7ba5ac4867b,0e9fe205-e806-4c84-ab36-8c3198bbee3c,scooter,389,1207,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013450,014079,2019,30.274,-97.763,30.273,-97.754
513d3d27-5dee-459f-8a33-438c7607345e,5c569f1c-afbf-4caf-93ef-3a639b3b98c6,scooter,3537,8320,02/24/2019 11:45:00 AM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,11,0,9,9,014225,014546,2019,30.246,-97.751,30.26,-97.747
9026a29c-8f34-42e5-805c-9800cb8bb7c1,5b02ffe0-641c-443a-a98a-92f8b41347b6,scooter,572,1046,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014706,014548,2019,30.265,-97.745,30.264,-97.747
b69cbc63-a0ef-4185-9cb6-676b41610f95,19cf0825-1449-4482-bb9d-b602c5e1c420,scooter,3285,2864,02/24/2019 11:45:00 AM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,11,0,9,9,014225,014226,2019,30.245,-97.751,30.248,-97.75
9484d58e-5cc5-44ed-9ad2-2796e0229d0e,25041315-8135-49d2-b5a5-2d68f9a2c85e,scooter,247,643,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013920,014234,2019,30.268,-97.756,30.266,-97.752
ccf776ce-0860-49b8-ac46-28d83562edf5,99161b5a-3748-42f7-9658-10c6d81da0c0,scooter,444,1126,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013912,013915,2019,30.249,-97.755,30.257,-97.757
48879870-bf67-42c7-b512-5cac96658836,c778fee7-1e3c-41bf-bb90-fd237f85c2dd,scooter,528,869,02/24/2019 12:30:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014705,015018,2019,30.263,-97.744,30.259,-97.739
8bbce947-6c71-455c-8982-1f0b1102100b,75e98efb-63d7-4cf0-9ff9-daf35dfc7e67,scooter,929,1512,02/24/2019 12:15:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014546,014705,2019,30.259,-97.746,30.263,-97.745
3d22b7ed-91eb-40d2-9e92-ba3f511d049c,d6ccff8a-becb-48a1-a09c-f566bb49d202,scooter,26,0,02/24/2019 12:30:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014870,014870,2019,30.281,-97.74,30.281,-97.74
c117cb31-1f1f-474e-9470-c35604079d23,8b85bf86-294a-47c5-a982-6ce5246a00e9,scooter,920,386,02/24/2019 12:15:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014225,014382,2019,30.245,-97.751,30.245,-97.748
23fda2ff-99ec-4b45-82b3-44c58f5753d2,ce391f29-4fdf-43ea-bea2-36616d2b193f,scooter,854,370,02/24/2019 12:15:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014225,014382,2019,30.245,-97.751,30.245,-97.748
97f1954a-abdd-4931-b535-963f898868b0,ae6abeb0-32f6-4979-af4a-c75a5fe6c252,scooter,964,3138,02/24/2019 12:15:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,015017,014226,2019,30.256,-97.74,30.248,-97.75
8f7c178f-61a0-4afa-8570-576ae148a957,9f8620e0-92b8-4d1c-a040-fa927bb9386c,scooter,753,1931,02/24/2019 12:15:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014549,014549,2019,30.266,-97.746,30.266,-97.746
5f0c3f99-44ec-4046-be5d-206a22ba1f7b,3169433a-554e-4b51-83ff-16cb3e514105,scooter,498,1995,02/24/2019 12:30:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,1,015017,015338,2019,30.256,-97.74,30.271,-97.734
6a451226-ea4d-416d-a3b1-4bee9c818ad9,c198c685-1dec-42ee-9735-619d16db3e4c,scooter,331,1335,02/24/2019 12:30:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,3,3,016122,016908,2019,30.262,-97.722,30.259,-97.711
16cf325d-d7e1-467f-95b3-4eeebf13c588,3667e414-afde-4cf6-bce9-954fea190266,scooter,962,1963,02/24/2019 12:15:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014715,014872,2019,30.288,-97.743,30.285,-97.742
6fc9d395-3566-40d9-9a22-858ebb82920d,49c20cc4-1837-448a-96bf-e0810327ccc3,scooter,3493,2188,02/24/2019 11:30:00 AM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,11,0,1,9,014867,014707,2019,30.273,-97.741,30.267,-97.744
72338c2c-48d6-482b-9708-83ae2112e532,d805a9c1-2370-4648-9018-3c6ca9d5841a,scooter,248,273,02/24/2019 12:30:00 PM,02/24/2019 12:30:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014545,014546,2019,30.257,-97.747,30.26,-97.746
1f92ca49-d3b4-4a32-9339-677f3dbfa69f,a164d699-d55b-41b4-a741-d144d184417b,scooter,944,1013,02/24/2019 12:15:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014548,015021,2019,30.264,-97.747,30.265,-97.739
1296be8c-4341-4356-b641-e58b3ad0963a,1772d5af-3727-4064-a390-3b87dac9f60e,scooter,456,1126,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013912,013915,2019,30.249,-97.755,30.257,-97.757
08cb84fa-1e15-4639-9aae-f5e014a4faa3,41a33f54-11ac-408c-8c12-e05e92e68ff4,scooter,406,1609,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014544,014226,2019,30.255,-97.745,30.247,-97.751
75ed39e1-1f2c-4fff-9f06-4ff4dcc0bb84,399d0883-2d2a-441a-bfd5-4afd6e3b9d16,scooter,5359,7065,02/24/2019 11:15:00 AM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,11,0,9,9,014548,014548,2019,30.265,-97.746,30.264,-97.747
499d46bc-3d8f-4a35-83da-36b8fb20896f,ea2f987b-bae2-4509-aadf-6a5f09005da4,scooter,789,1689,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014864,013920,2019,30.267,-97.741,30.269,-97.756
ceb438f3-1847-4084-ad3d-9d5a3e0cb009,ca5c9ac5-d594-4d9f-a89a-cd035c40a434,scooter,3783,7917,02/24/2019 11:45:00 AM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,11,0,9,9,014225,014546,2019,30.246,-97.751,30.26,-97.747
47082ecf-00f6-403d-9c4f-5748cc1f39a6,31192f98-5191-4b93-b4f6-82e90fd69ac5,scooter,402,1207,02/24/2019 12:30:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013450,014079,2019,30.274,-97.763,30.273,-97.754
318a1cbd-fe2a-4340-a48a-dd423a7bf8c4,5c8fb45c-5c16-4288-8164-ecceca177302,scooter,2207,2542,02/24/2019 12:00:00 PM,02/24/2019 12:45:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014705,015177,2019,30.264,-97.744,30.262,-97.738
d6970032-c79e-49a6-a240-6d5bc78a24b4,d8e8e6d2-0b07-43c8-bdd1-ee3f96760164,scooter,1601,64,02/24/2019 12:45:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,012977,012977,2019,30.275,-97.77,30.275,-97.77
a356e28d-28c2-4d3d-aa41-42628b2fa0d9,53c4b9c1-14e6-4e72-ac9b-32da420b8524,scooter,5223,370,02/24/2019 11:45:00 AM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,11,0,9,9,014865,014707,2019,30.269,-97.742,30.269,-97.743
f89fe574-7b2e-4246-9670-86992b197578,8c454be1-e895-4095-b5de-dadc9cd31ef6,scooter,1288,3025,02/24/2019 12:45:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,5,014385,012966,2019,30.251,-97.749,30.248,-97.771
83df45ff-2f56-47d8-8e4b-802320670737,461c88bb-6312-4735-8c9b-8e7bb47047ca,scooter,1654,3122,02/24/2019 12:45:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,5,014385,012966,2019,30.252,-97.749,30.248,-97.771
ff750333-ae96-41c2-982a-54eec52ed47f,16c4c421-a0a5-456c-984a-e7ab7861e8e6,scooter,988,3910,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,5,014870,013602,2019,30.281,-97.742,30.262,-97.762
6adef5d1-77aa-4cf8-86fe-cb5e3981935b,6f123e2a-626b-4b3e-bd50-c6c548a7ed20,scooter,568,2236,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,3,015017,015964,2019,30.256,-97.74,30.262,-97.724
b268fadd-b60d-4c4f-ae0b-db4777466e47,6612dedf-64b0-4aa4-b519-b04ab2212059,scooter,890,1754,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,1,9,014866,014078,2019,30.272,-97.741,30.271,-97.753
02099b5c-38a1-461f-ba24-21964298ca64,3354f080-1e7b-4759-ad44-15523ab0ec7f,scooter,901,1689,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,1,9,014867,014078,2019,30.273,-97.741,30.271,-97.753
62e88548-6142-4816-8113-b5382d7f1192,caeb0892-b7b0-45d5-abce-752fa60e51a3,scooter,1748,2027,02/24/2019 12:45:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,013912,013912,2019,30.251,-97.755,30.251,-97.755
4aae4b39-48cc-41d1-973d-ac7685252567,25ebdee1-1139-44fc-880b-aa7d42b9bd5e,scooter,714,1223,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,1,014706,015024,2019,30.265,-97.744,30.272,-97.739
59802a56-ba4c-4562-a4ab-2e69e78390f1,f10cb290-8164-46a6-b654-9f4bc260dc01,scooter,699,1384,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,1,014706,015024,2019,30.265,-97.744,30.272,-97.739
cad8e43d-6ada-4acd-bb12-a40a51940d14,42746157-c2ac-40af-81c2-9b5f353c0ce9,scooter,1348,1593,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015017,014705,2019,30.256,-97.74,30.263,-97.745
5ba5224f-d63c-4d3b-9225-9b404b026ad3,18837998-6ae2-4f35-9ff9-7822df16e892,scooter,1411,2510,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,1,9,014866,014385,2019,30.272,-97.741,30.252,-97.749
01022e73-54f6-4356-86ca-382582118e53,935a66e5-c954-4fed-b8cf-e27e59ab47f8,scooter,578,579,02/24/2019 01:15:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015018,015176,2019,30.259,-97.739,30.26,-97.738
84f9f082-a7d2-4a0e-9e1b-a5151c431238,07fc09ab-02e0-4f13-92a4-00ac63024a52,scooter,1029,901,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015176,015176,2019,30.26,-97.738,30.26,-97.738
4dae60b0-392b-4697-b9c7-0d771bf104bc,2161c66d-7475-42ec-938a-d7c4e7dc9b27,scooter,113,257,02/24/2019 01:15:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014387,014386,2019,30.255,-97.748,30.253,-97.749
dab66c3d-7b8d-46e6-b733-4769369ab38a,d5fe649f-81eb-49fb-ac77-1316bdd876ef,scooter,1573,2027,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,3,3,015807,015806,2019,30.261,-97.727,30.26,-97.727
1d5f6989-69ce-41cc-b919-8476fd0f785f,8b751ae8-cc79-42c2-9e6f-688485536703,scooter,982,4248,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014384,014081,2019,30.249,-97.75,30.278,-97.754
090f1405-ae9d-47e4-a2ca-0e355293b53a,2da8e2fc-771b-42c0-a4ad-9c7d0b1e9f04,scooter,1490,531,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014402,014242,2019,30.291,-97.749,30.286,-97.75
c6ebb5f6-e18f-4d14-a1c8-fc6996be8dd9,682c44d2-0ac2-4ab1-9d21-17bbf3ccfcfb,scooter,853,2671,02/24/2019 01:15:00 PM,02/24/2019 01:30:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014707,014225,2019,30.268,-97.743,30.245,-97.751
e3c8d18f-934d-474c-bec0-8668426a8b4b,c168ffc0-7c76-4e9b-9bc0-0ed2f01f1b95,scooter,186,434,02/24/2019 01:15:00 PM,02/24/2019 01:30:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014384,014384,2019,30.249,-97.75,30.249,-97.75
fea677be-782b-4709-9670-3db2e6e3224c,1570b08c-feab-4c25-8aa7-7ec9dc5036e8,scooter,1197,4055,02/24/2019 01:00:00 PM,02/24/2019 01:30:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014225,014226,2019,30.246,-97.751,30.248,-97.75
0b3150e1-ac2b-447c-bd8c-321a159c56ce,0cf9c8f9-b4aa-403f-8078-c3aaee9af647,scooter,1233,4039,02/24/2019 01:00:00 PM,02/24/2019 01:30:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014225,014226,2019,30.246,-97.751,30.248,-97.75
7fb68230-7f35-42d3-8dc8-6525fd5f00dd,42746157-c2ac-40af-81c2-9b5f353c0ce9,scooter,373,1239,02/24/2019 01:15:00 PM,02/24/2019 01:30:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014705,015179,2019,30.263,-97.745,30.267,-97.737
be01b420-0442-4eeb-a7b2-7f2adc37bc52,6d6b911d-1d36-49f3-a46c-83cad4a48e42,scooter,2804,10331,02/24/2019 12:30:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,3,3,015963,015804,2019,30.258,-97.726,30.254,-97.727
c714ca31-4811-4d62-8614-f88552eada4f,bc1955bd-69db-4ba0-914d-695edb99dfd8,scooter,1439,3009,02/24/2019 12:45:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,5,014385,012966,2019,30.251,-97.749,30.248,-97.771
0d3b20fb-8b1c-498d-a8f6-6c39f4aeed13,a5956566-936b-4416-a259-27ccd7c1a6f4,scooter,543,2269,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,3,015017,015964,2019,30.256,-97.74,30.262,-97.724
1d7ce99e-3763-4e4d-ab02-672fe975d80c,d8c3a924-8c89-4518-b97c-76c6f0b72f4b,scooter,1002,2558,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,3,9,015965,015023,2019,30.263,-97.724,30.27,-97.738
0f7c145e-b709-4a19-8b0a-4bd29d4880d2,5c569f1c-afbf-4caf-93ef-3a639b3b98c6,scooter,262,160,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014385,014227,2019,30.251,-97.749,30.251,-97.75
03c7b334-7b23-4769-9428-f352d372c06f,2d0c4da4-3128-48bd-9aa4-289757634449,scooter,164,225,02/24/2019 01:15:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014706,014707,2019,30.266,-97.743,30.268,-97.743
4aad5ac2-bc33-40d4-92aa-d0983dbcbb23,abfb9d87-cf36-4edd-b8de-86e4943df705,scooter,2272,6083,02/24/2019 12:30:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,1,1,014866,015024,2019,30.272,-97.741,30.273,-97.74
e7797fd8-58b2-4c80-9f5a-ed1a2567b102,8287efa5-ef39-493c-a386-c3f9eae913bf,scooter,656,563,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014863,014548,2019,30.265,-97.742,30.265,-97.746
de093ae3-85d3-4804-856b-31a8e856d088,3ce37427-b16e-4618-9bd0-582ff77fdc4c,scooter,43,16,02/24/2019 01:15:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014388,014388,2019,30.259,-97.748,30.259,-97.748
488e4507-e985-4bfc-a911-7806d76f7d81,6197ceda-022c-4c69-966e-753370f210a2,scooter,892,2172,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015019,014704,2019,30.26,-97.739,30.262,-97.744
773bfcbf-63a7-4e84-9af2-382c5a8b5ff9,c9e04a9e-0afa-47c0-92ec-8f57fbae77a0,scooter,546,740,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,015022,015180,2019,30.267,-97.74,30.268,-97.736
8a9a3291-c695-436b-8354-d22a0182598a,2aa9ecf1-0f1c-4ce1-b5c3-651d00647e27,scooter,614,579,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014863,014548,2019,30.265,-97.742,30.265,-97.746
f0f3b3f2-d843-4bbc-91cd-062a7ca7f451,e82ddc1b-e991-45e7-bd1c-72017eb727b1,scooter,577,563,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014863,014548,2019,30.265,-97.742,30.265,-97.746
d28a9b34-825d-4992-8e4e-2c7fe43df1ce,3862c0ee-47fc-42eb-8342-1ec4b306306a,scooter,613,579,02/24/2019 01:00:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,13,0,9,9,014863,014548,2019,30.265,-97.742,30.265,-97.746
d95b6056-afb9-4083-bd70-24344900d275,c10c51b8-7bee-453c-b2f2-af6783767a48,scooter,1584,3540,02/24/2019 12:45:00 PM,02/24/2019 01:15:00 PM,02/24/2019 08:56:23 PM,2,12,0,9,9,014702,014544,2019,30.256,-97.745,30.256,-97.746
